,relStudies
https://www.icpsr.umich.edu/web/ICPSR/studies/29321,18
https://www.icpsr.umich.edu/web/ICPSR/studies/34715,18
https://www.icpsr.umich.edu/web/ICPSR/studies/4703,18
https://www.icpsr.umich.edu/web/ICPSR/studies/36842,18
https://www.icpsr.umich.edu/web/ICPSR/studies/24199,18
https://www.icpsr.umich.edu/web/ICPSR/studies/33321,18
https://www.icpsr.umich.edu/web/ICPSR/studies/30794,18
https://www.icpsr.umich.edu/web/ICPSR/studies/9954,18
https://www.icpsr.umich.edu/web/ICPSR/studies/28961,18
https://www.icpsr.umich.edu/web/ICPSR/studies/8687,18
https://www.icpsr.umich.edu/web/ICPSR/studies/36096,18
https://www.icpsr.umich.edu/web/ICPSR/studies/29381,18
https://www.icpsr.umich.edu/web/ICPSR/studies/6491,18
https://www.icpsr.umich.edu/web/ICPSR/studies/8450,18
https://www.icpsr.umich.edu/web/ICPSR/studies/37226,18
https://www.icpsr.umich.edu/web/ICPSR/studies/31301,18
https://www.icpsr.umich.edu/web/ICPSR/studies/36138,18
https://www.icpsr.umich.edu/web/ICPSR/studies/2691,18
https://www.icpsr.umich.edu/web/ICPSR/studies/4203,18
https://www.icpsr.umich.edu/web/ICPSR/studies/28364,18
https://www.icpsr.umich.edu/web/ICPSR/studies/8966,18
https://www.icpsr.umich.edu/web/ICPSR/studies/7004,18
https://www.icpsr.umich.edu/web/ICPSR/studies/7452,18
https://www.icpsr.umich.edu/web/ICPSR/studies/6449,18
https://www.icpsr.umich.edu/web/ICPSR/studies/7324,18
https://www.icpsr.umich.edu/web/ICPSR/studies/34983,18
https://www.icpsr.umich.edu/web/ICPSR/studies/6365,18
https://www.icpsr.umich.edu/web/ICPSR/studies/9386,18
https://www.icpsr.umich.edu/web/ICPSR/studies/36356,18
https://www.icpsr.umich.edu/web/ICPSR/studies/2856,18
https://www.icpsr.umich.edu/web/ICPSR/studies/8050,18
https://www.icpsr.umich.edu/web/ICPSR/studies/12,18
https://www.icpsr.umich.edu/web/ICPSR/studies/35631,18
https://www.icpsr.umich.edu/web/ICPSR/studies/4403,18
https://www.icpsr.umich.edu/web/ICPSR/studies/38005,18
https://www.icpsr.umich.edu/web/ICPSR/studies/9926,18
https://www.icpsr.umich.edu/web/ICPSR/studies/31327,18
https://www.icpsr.umich.edu/web/ICPSR/studies/31328,18
https://www.icpsr.umich.edu/web/ICPSR/studies/31329,18
https://www.icpsr.umich.edu/web/ICPSR/studies/2037,18
https://www.icpsr.umich.edu/web/ICPSR/studies/3341,18
https://www.icpsr.umich.edu/web/ICPSR/studies/3935,18
https://www.icpsr.umich.edu/web/ICPSR/studies/4341,18
https://www.icpsr.umich.edu/web/ICPSR/series/126,18
https://www.icpsr.umich.edu/web/ICPSR/studies/6951,18
https://www.icpsr.umich.edu/web/ICPSR/studies/7407,18
https://www.icpsr.umich.edu/web/ICPSR/studies/8345,18
https://www.icpsr.umich.edu/web/ICPSR/studies/30022,18
https://www.icpsr.umich.edu/web/ICPSR/studies/3966,18
https://www.icpsr.umich.edu/web/ICPSR/studies/3418,18
https://www.icpsr.umich.edu/web/ICPSR/studies/8364,18
https://www.icpsr.umich.edu/web/ICPSR/studies/9083,18
https://www.icpsr.umich.edu/web/ICPSR/studies/7593,18
https://www.icpsr.umich.edu/web/ICPSR/studies/7641,18
https://www.icpsr.umich.edu/web/ICPSR/studies/2364,18
https://www.icpsr.umich.edu/web/ICPSR/studies/37127,18
https://www.icpsr.umich.edu/web/ICPSR/studies/9998,18
https://www.icpsr.umich.edu/web/ICPSR/studies/6383,18
https://www.icpsr.umich.edu/web/ICPSR/studies/3442,18
https://www.icpsr.umich.edu/web/ICPSR/studies/36939,18
https://www.icpsr.umich.edu/web/ICPSR/studies/9130,18
https://www.icpsr.umich.edu/web/ICPSR/studies/7713,18
https://www.icpsr.umich.edu/web/ICPSR/studies/8210,18
https://www.icpsr.umich.edu/web/ICPSR/studies/7226,18
https://www.icpsr.umich.edu/web/ICPSR/studies/9519,18
https://www.icpsr.umich.edu/web/ICPSR/studies/28641,18
https://www.icpsr.umich.edu/web/ICPSR/studies/36110,18
https://www.icpsr.umich.edu/web/ICPSR/studies/9193,18
https://www.icpsr.umich.edu/web/ICPSR/studies/36938,18
https://www.icpsr.umich.edu/web/ICPSR/studies/6385,18
https://www.icpsr.umich.edu/web/ICPSR/studies/8205,17
https://www.icpsr.umich.edu/web/ICPSR/studies/35031,17
https://www.icpsr.umich.edu/web/ICPSR/studies/3819,17
https://www.icpsr.umich.edu/web/ICPSR/studies/2155,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36934,17
https://www.icpsr.umich.edu/web/ICPSR/studies/7744,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36935,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36932,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36936,17
https://www.icpsr.umich.edu/web/ICPSR/studies/2540,17
https://www.icpsr.umich.edu/web/ICPSR/studies/20501,17
https://www.icpsr.umich.edu/web/ICPSR/studies/4590,17
https://www.icpsr.umich.edu/web/ICPSR/studies/38051,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36944,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36680,17
https://www.icpsr.umich.edu/web/ICPSR/studies/8495,17
https://www.icpsr.umich.edu/web/ICPSR/studies/35063,17
https://www.icpsr.umich.edu/web/ICPSR/studies/7780,17
https://www.icpsr.umich.edu/web/ICPSR/studies/4236,17
https://www.icpsr.umich.edu/web/ICPSR/series/241,17
https://www.icpsr.umich.edu/web/ICPSR/studies/8337,17
https://www.icpsr.umich.edu/web/ICPSR/studies/37239,17
https://www.icpsr.umich.edu/web/ICPSR/studies/7845,17
https://www.icpsr.umich.edu/web/ICPSR/studies/3363,17
https://www.icpsr.umich.edu/web/ICPSR/studies/3450,17
https://www.icpsr.umich.edu/web/ICPSR/studies/21160,17
https://www.icpsr.umich.edu/web/ICPSR/studies/25181,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36737,17
https://www.icpsr.umich.edu/web/ICPSR/series/257,17
https://www.icpsr.umich.edu/web/ICPSR/studies/9053,17
https://www.icpsr.umich.edu/web/ICPSR/studies/9916,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36948,17
https://www.icpsr.umich.edu/web/ICPSR/studies/34483,17
https://www.icpsr.umich.edu/web/ICPSR/studies/4472,17
https://www.icpsr.umich.edu/web/ICPSR/studies/3263,17
https://www.icpsr.umich.edu/web/ICPSR/series/97,17
https://www.icpsr.umich.edu/web/ICPSR/studies/4674,17
https://www.icpsr.umich.edu/web/ICPSR/studies/29322,17
https://www.icpsr.umich.edu/web/ICPSR/studies/21681,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36943,17
https://www.icpsr.umich.edu/web/ICPSR/studies/2295,17
https://www.icpsr.umich.edu/web/ICPSR/studies/8178,17
https://www.icpsr.umich.edu/web/ICPSR/studies/9449,17
https://www.icpsr.umich.edu/web/ICPSR/studies/4083,17
https://www.icpsr.umich.edu/web/ICPSR/studies/8237,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36456,17
https://www.icpsr.umich.edu/web/ICPSR/studies/31082,17
https://www.icpsr.umich.edu/web/ICPSR/series/30,17
https://www.icpsr.umich.edu/web/ICPSR/studies/37938,17
https://www.icpsr.umich.edu/web/ICPSR/studies/37041,17
https://www.icpsr.umich.edu/web/ICPSR/studies/3316,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36940,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36320,17
https://www.icpsr.umich.edu/web/ICPSR/studies/37118,17
https://www.icpsr.umich.edu/web/ICPSR/studies/35608,17
https://www.icpsr.umich.edu/web/ICPSR/studies/3013,17
https://www.icpsr.umich.edu/web/ICPSR/studies/24145,17
https://www.icpsr.umich.edu/web/ICPSR/studies/2267,17
https://www.icpsr.umich.edu/web/ICPSR/studies/6641,17
https://www.icpsr.umich.edu/web/ICPSR/studies/27082,17
https://www.icpsr.umich.edu/web/ICPSR/studies/3412,17
https://www.icpsr.umich.edu/web/ICPSR/studies/32022,17
https://www.icpsr.umich.edu/web/ICPSR/studies/9751,17
https://www.icpsr.umich.edu/web/ICPSR/studies/2089,17
https://www.icpsr.umich.edu/web/ICPSR/studies/9268,17
https://www.icpsr.umich.edu/web/ICPSR/studies/2256,17
https://www.icpsr.umich.edu/web/ICPSR/studies/28561,17
https://www.icpsr.umich.edu/web/ICPSR/studies/2693,17
https://www.icpsr.umich.edu/web/ICPSR/studies/34368,17
https://www.icpsr.umich.edu/web/ICPSR/studies/8871,17
https://www.icpsr.umich.edu/web/ICPSR/studies/7714,17
https://www.icpsr.umich.edu/web/ICPSR/studies/24164,17
https://www.icpsr.umich.edu/web/ICPSR/studies/36941,17
https://www.icpsr.umich.edu/web/ICPSR/studies/9875,16
https://www.icpsr.umich.edu/web/ICPSR/studies/9736,16
https://www.icpsr.umich.edu/web/ICPSR/studies/3152,16
https://www.icpsr.umich.edu/web/ICPSR/studies/29721,16
https://www.icpsr.umich.edu/web/ICPSR/studies/2026,16
https://www.icpsr.umich.edu/web/ICPSR/studies/28162,16
https://www.icpsr.umich.edu/web/ICPSR/studies/6548,16
https://www.icpsr.umich.edu/web/ICPSR/studies/9928,16
https://www.icpsr.umich.edu/web/ICPSR/studies/31101,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7553,16
https://www.icpsr.umich.edu/web/ICPSR/studies/17,16
https://www.icpsr.umich.edu/web/ICPSR/studies/6360,16
https://www.icpsr.umich.edu/web/ICPSR/studies/6522,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8367,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7775,16
https://www.icpsr.umich.edu/web/ICPSR/studies/5205,16
https://www.icpsr.umich.edu/web/ICPSR/studies/37910,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8965,16
https://www.icpsr.umich.edu/web/ICPSR/studies/26361,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8964,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8963,16
https://www.icpsr.umich.edu/web/ICPSR/studies/6210,16
https://www.icpsr.umich.edu/web/ICPSR/studies/6349,16
https://www.icpsr.umich.edu/web/ICPSR/studies/9258,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8413,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7699,16
https://www.icpsr.umich.edu/web/ICPSR/studies/6908,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7875,16
https://www.icpsr.umich.edu/web/ICPSR/studies/25282,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8676,16
https://www.icpsr.umich.edu/web/ICPSR/studies/37382,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7260,16
https://www.icpsr.umich.edu/web/ICPSR/studies/37066,16
https://www.icpsr.umich.edu/web/ICPSR/studies/64,16
https://www.icpsr.umich.edu/web/ICPSR/studies/131,16
https://www.icpsr.umich.edu/web/ICPSR/studies/5010,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7419,16
https://www.icpsr.umich.edu/web/ICPSR/studies/3949,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7293,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8532,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7874,16
https://www.icpsr.umich.edu/web/ICPSR/studies/36029,16
https://www.icpsr.umich.edu/web/ICPSR/studies/2294,16
https://www.icpsr.umich.edu/web/ICPSR/studies/21281,16
https://www.icpsr.umich.edu/web/ICPSR/studies/4455,16
https://www.icpsr.umich.edu/web/ICPSR/studies/3596,16
https://www.icpsr.umich.edu/web/ICPSR/studies/24231,16
https://www.icpsr.umich.edu/web/ICPSR/studies/24216,16
https://www.icpsr.umich.edu/web/ICPSR/studies/20960,16
https://www.icpsr.umich.edu/web/ICPSR/studies/31322,16
https://www.icpsr.umich.edu/web/ICPSR/studies/6401,16
https://www.icpsr.umich.edu/web/ICPSR/studies/13618,16
https://www.icpsr.umich.edu/web/ICPSR/studies/3689,16
https://www.icpsr.umich.edu/web/ICPSR/studies/35067,16
https://www.icpsr.umich.edu/web/ICPSR/studies/9200,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7730,16
https://www.icpsr.umich.edu/web/ICPSR/studies/28143,16
https://www.icpsr.umich.edu/web/ICPSR/studies/23330,16
https://www.icpsr.umich.edu/web/ICPSR/studies/26149,16
https://www.icpsr.umich.edu/web/ICPSR/studies/23332,16
https://www.icpsr.umich.edu/web/ICPSR/studies/29203,16
https://www.icpsr.umich.edu/web/ICPSR/studies/20140,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8196,16
https://www.icpsr.umich.edu/web/ICPSR/studies/30103,16
https://www.icpsr.umich.edu/web/ICPSR/studies/23338,16
https://www.icpsr.umich.edu/web/ICPSR/studies/23334,16
https://www.icpsr.umich.edu/web/ICPSR/studies/4032,16
https://www.icpsr.umich.edu/web/ICPSR/studies/23336,16
https://www.icpsr.umich.edu/web/ICPSR/studies/3482,16
https://www.icpsr.umich.edu/web/ICPSR/studies/9595,16
https://www.icpsr.umich.edu/web/ICPSR/studies/3661,16
https://www.icpsr.umich.edu/web/ICPSR/studies/2407,16
https://www.icpsr.umich.edu/web/ICPSR/studies/2161,16
https://www.icpsr.umich.edu/web/ICPSR/studies/37701,16
https://www.icpsr.umich.edu/web/ICPSR/studies/9790,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8086,16
https://www.icpsr.umich.edu/web/ICPSR/studies/3500,16
https://www.icpsr.umich.edu/web/ICPSR/studies/23480,16
https://www.icpsr.umich.edu/web/ICPSR/studies/33802,16
https://www.icpsr.umich.edu/web/ICPSR/studies/37581,16
https://www.icpsr.umich.edu/web/ICPSR/studies/36933,16
https://www.icpsr.umich.edu/web/ICPSR/studies/8480,16
https://www.icpsr.umich.edu/web/ICPSR/studies/29644,16
https://www.icpsr.umich.edu/web/ICPSR/studies/34602,16
https://www.icpsr.umich.edu/web/ICPSR/studies/37449,16
https://www.icpsr.umich.edu/web/ICPSR/studies/7531,15
https://www.icpsr.umich.edu/web/ICPSR/studies/34623,15
https://www.icpsr.umich.edu/web/ICPSR/studies/9360,15
https://www.icpsr.umich.edu/web/ICPSR/studies/24723,15
https://www.icpsr.umich.edu/web/ICPSR/studies/29582,15
https://www.icpsr.umich.edu/web/ICPSR/studies/13604,15
https://www.icpsr.umich.edu/web/ICPSR/studies/37056,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36113,15
https://www.icpsr.umich.edu/web/ICPSR/studies/9322,15
https://www.icpsr.umich.edu/web/ICPSR/studies/25109,15
https://www.icpsr.umich.edu/web/ICPSR/studies/4456,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6100,15
https://www.icpsr.umich.edu/web/ICPSR/studies/38028,15
https://www.icpsr.umich.edu/web/ICPSR/studies/37309,15
https://www.icpsr.umich.edu/web/ICPSR/studies/9506,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36945,15
https://www.icpsr.umich.edu/web/ICPSR/studies/13751,15
https://www.icpsr.umich.edu/web/ICPSR/studies/3037,15
https://www.icpsr.umich.edu/web/ICPSR/studies/7078,15
https://www.icpsr.umich.edu/web/ICPSR/studies/4272,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6318,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8063,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8059,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6835,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8992,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8694,15
https://www.icpsr.umich.edu/web/ICPSR/studies/4247,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6450,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36389,15
https://www.icpsr.umich.edu/web/ICPSR/studies/7292,15
https://www.icpsr.umich.edu/web/ICPSR/studies/7846,15
https://www.icpsr.umich.edu/web/ICPSR/studies/24217,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6643,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36931,15
https://www.icpsr.umich.edu/web/ICPSR/studies/26344,15
https://www.icpsr.umich.edu/web/ICPSR/studies/7372,15
https://www.icpsr.umich.edu/web/ICPSR/studies/7907,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8046,15
https://www.icpsr.umich.edu/web/ICPSR/studies/9714,15
https://www.icpsr.umich.edu/web/ICPSR/studies/34595,15
https://www.icpsr.umich.edu/web/ICPSR/studies/9086,15
https://www.icpsr.umich.edu/web/ICPSR/studies/2296,15
https://www.icpsr.umich.edu/web/ICPSR/studies/25481,15
https://www.icpsr.umich.edu/web/ICPSR/studies/2578,15
https://www.icpsr.umich.edu/web/ICPSR/series/37,15
https://www.icpsr.umich.edu/web/ICPSR/studies/34385,15
https://www.icpsr.umich.edu/web/ICPSR/studies/37075,15
https://www.icpsr.umich.edu/web/ICPSR/studies/9312,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6422,15
https://www.icpsr.umich.edu/web/ICPSR/studies/3401,15
https://www.icpsr.umich.edu/web/ICPSR/studies/24641,15
https://www.icpsr.umich.edu/web/ICPSR/studies/7758,15
https://www.icpsr.umich.edu/web/ICPSR/studies/23960,15
https://www.icpsr.umich.edu/web/ICPSR/studies/7232,15
https://www.icpsr.umich.edu/web/ICPSR/studies/24181,15
https://www.icpsr.umich.edu/web/ICPSR/studies/26581,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6579,15
https://www.icpsr.umich.edu/web/ICPSR/studies/25863,15
https://www.icpsr.umich.edu/web/ICPSR/studies/9212,15
https://www.icpsr.umich.edu/web/ICPSR/studies/25864,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8182,15
https://www.icpsr.umich.edu/web/ICPSR/studies/13619,15
https://www.icpsr.umich.edu/web/ICPSR/studies/21187,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8358,15
https://www.icpsr.umich.edu/web/ICPSR/studies/30842,15
https://www.icpsr.umich.edu/web/ICPSR/studies/34735,15
https://www.icpsr.umich.edu/web/ICPSR/studies/21901,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36774,15
https://www.icpsr.umich.edu/web/ICPSR/studies/22462,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8338,15
https://www.icpsr.umich.edu/web/ICPSR/studies/2612,15
https://www.icpsr.umich.edu/web/ICPSR/studies/4541,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36028,15
https://www.icpsr.umich.edu/web/ICPSR/studies/2900,15
https://www.icpsr.umich.edu/web/ICPSR/studies/37468,15
https://www.icpsr.umich.edu/web/ICPSR/studies/4289,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6364,15
https://www.icpsr.umich.edu/web/ICPSR/studies/13630,15
https://www.icpsr.umich.edu/web/ICPSR/studies/3729,15
https://www.icpsr.umich.edu/web/ICPSR/studies/4461,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36919,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36930,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36921,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36924,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36926,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36927,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36928,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36929,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6410,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6790,15
https://www.icpsr.umich.edu/web/ICPSR/studies/25983,15
https://www.icpsr.umich.edu/web/ICPSR/studies/30701,15
https://www.icpsr.umich.edu/web/ICPSR/studies/29664,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6798,15
https://www.icpsr.umich.edu/web/ICPSR/studies/29662,15
https://www.icpsr.umich.edu/web/ICPSR/studies/3802,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6866,15
https://www.icpsr.umich.edu/web/ICPSR/studies/9318,15
https://www.icpsr.umich.edu/web/ICPSR/studies/6489,15
https://www.icpsr.umich.edu/web/ICPSR/studies/29672,15
https://www.icpsr.umich.edu/web/ICPSR/studies/8940,15
https://www.icpsr.umich.edu/web/ICPSR/studies/33161,15
https://www.icpsr.umich.edu/web/ICPSR/studies/26721,15
https://www.icpsr.umich.edu/web/ICPSR/studies/4416,15
https://www.icpsr.umich.edu/web/ICPSR/studies/20103,15
https://www.icpsr.umich.edu/web/ICPSR/studies/36026,14
https://www.icpsr.umich.edu/web/ICPSR/studies/29665,14
https://www.icpsr.umich.edu/web/ICPSR/studies/29666,14
https://www.icpsr.umich.edu/web/ICPSR/studies/9395,14
https://www.icpsr.umich.edu/web/ICPSR/studies/36027,14
https://www.icpsr.umich.edu/web/ICPSR/studies/8115,14
https://www.icpsr.umich.edu/web/ICPSR/studies/24866,14
https://www.icpsr.umich.edu/web/ICPSR/studies/34522,14
https://www.icpsr.umich.edu/web/ICPSR/studies/34981,14
https://www.icpsr.umich.edu/web/ICPSR/studies/2810,14
https://www.icpsr.umich.edu/web/ICPSR/studies/6516,14
https://www.icpsr.umich.edu/web/ICPSR/studies/34740,14
https://www.icpsr.umich.edu/web/ICPSR/studies/37026,14
https://www.icpsr.umich.edu/web/ICPSR/studies/27651,14
https://www.icpsr.umich.edu/web/ICPSR/studies/29663,14
https://www.icpsr.umich.edu/web/ICPSR/studies/9955,14
https://www.icpsr.umich.edu/web/ICPSR/studies/4100,14
https://www.icpsr.umich.edu/web/ICPSR/studies/3504,14
https://www.icpsr.umich.edu/web/ICPSR/studies/4068,14
https://www.icpsr.umich.edu/web/ICPSR/studies/37698,14
https://www.icpsr.umich.edu/web/ICPSR/studies/200,14
https://www.icpsr.umich.edu/web/ICPSR/studies/6865,14
https://www.icpsr.umich.edu/web/ICPSR/studies/3731,14
https://www.icpsr.umich.edu/web/ICPSR/studies/24387,14
https://www.icpsr.umich.edu/web/ICPSR/studies/19,14
https://www.icpsr.umich.edu/web/ICPSR/studies/7682,14
https://www.icpsr.umich.edu/web/ICPSR/studies/9472,14
https://www.icpsr.umich.edu/web/ICPSR/studies/27601,14
https://www.icpsr.umich.edu/web/ICPSR/studies/3670,14
https://www.icpsr.umich.edu/web/ICPSR/studies/20322,14
https://www.icpsr.umich.edu/web/ICPSR/studies/35589,14
https://www.icpsr.umich.edu/web/ICPSR/studies/7711,14
https://www.icpsr.umich.edu/web/ICPSR/studies/33621,14
https://www.icpsr.umich.edu/web/ICPSR/studies/36343,14
https://www.icpsr.umich.edu/web/ICPSR/studies/9288,14
https://www.icpsr.umich.edu/web/ICPSR/studies/4342,14
https://www.icpsr.umich.edu/web/ICPSR/studies/30902,14
https://www.icpsr.umich.edu/web/ICPSR/studies/36154,14
https://www.icpsr.umich.edu/web/ICPSR/studies/22081,14
https://www.icpsr.umich.edu/web/ICPSR/studies/2482,14
https://www.icpsr.umich.edu/web/ICPSR/studies/2562,14
https://www.icpsr.umich.edu/web/ICPSR/studies/23320,14
https://www.icpsr.umich.edu/web/ICPSR/studies/8867,14
https://www.icpsr.umich.edu/web/ICPSR/studies/2574,14
